text,true,pred,prob_pred,correct,true_labels,pred_labels
<SOS> featured <UNK> gamemore sweater ok hardcore merging traditional snake gameplay pacman together golden button running away pursuing snake collecting star trying survive random generated level long canyou take role golden button collecting star running away evil snake presented large randomlygenerated level large number randomly spawning <UNK> snake egg scattered <UNK> goal get much point level possible mark bravest apple <UNK> button ever stepped <UNK> <UNK> feature dynamic hardcore process,action,other,0.5072500705718994,0,action|rpg|simulation,other
<SOS> duke dead without heir fall upon council decide become new duke amidst upheaval two powerful clan vie crown <UNK> horn not alone lesser clan dared declare bid <UNK> card dealt stake high anyone give support another contender whatever decision council make feudal war loom horizon alone kept <UNK> fate war <UNK> contains reference current political <UNK> new adventure following new feature random event add replayability smart respawn improved dynamic balance army updated look engine graphic ,adventure,simulation,0.6611265540122986,0,adventure|rpg|strategy,adventure|simulation
<SOS> powerful ancient evil arisen war save humanity begun mummy <UNK> throw <UNK> battle undead 2d nonlinear actionpacked adventure elite agent monsterhunting <UNK> organization must use variety weapon upgrade mysterious artifact defend mankind supernatural horde princess <UNK> <UNK> unit already scene hq lost contact hour ago exploring tomb forest abandoned tunnel cursed street london discover fate ally beware <UNK> command legion undead insect plagueridden vermin worse not careful next soul a,action,action,0.9052730798721313,1,action|adventure,action|adventure
<SOS> <UNK> turn music visual experience select music file play keep eye color <UNK> switch 3 difficulty level 2 modesin normal mode play default setting <UNK> <UNK> mode change randomly 3 property good bad <UNK> <UNK> based battle systemdifferent type enemieslocal multiplayer mode 24 <UNK> <UNK> <UNK> <UNK> leaderboardsteam achievments <EOS>,other,other,0.6575084328651428,1,other,action|other
<SOS> visiting hawaii tourist amazing get let hawaii happen local guide totally different experience start paragliding island choice upon landing local give personal tour island <UNK> <EOS>,simulation,other,0.7532684206962585,0,simulation,other|simulation
<SOS> woodle tree 2 world open world <UNK> <UNK> assume role son last hero saved world first time force evil taking wood land black substance absorbing energy life living <UNK> able take enormous new evil <UNK> open world platforming level new super vast world explore coop local mode 4 player save world 3 friend new move able perform double jump gliding move thanks new leaf even able gather water dying plant new item customizable unlock woodle house furnishing weapon mask etc mmo mode explore wo,action,action,0.8604934215545654,1,action|adventure|massively multiplayer,action|adventure
<SOS> <UNK> firstperson puzzle abundance puzzle based logic law physic awaits submerge magical <UNK> atmosphere full music pleasant graphic various puzzle main point solving brain teaser gathering item need unlock door obstructing way full riddle may solved using logic interacting surroundings success get item key next level solve puzzle may move push spin object around interact surroundings build path activate hidden puzzle may require pure logic solve riddle gather item done puzzle unique way ,adventure,other,0.8351824879646301,0,adventure,other
<SOS> undead v plant new cool ricochet shooter download not undead stupid undeads undead smasher us ricochet kill end nasty plant rule undead simple aim fire hope bullet go way bullet bounce everywhere try using less possible finish bloody monster plant extremely fun arcade shooting real plant war undeads stupid plant end guy prove stupid undeads smartest undead good strategy kill plant save ammo bullet hell <UNK> hard master addicting full plant undead farm 150 level special way every one win 1,action,action,0.9186461567878723,1,action|adventure,action
<SOS> not story life <UNK> guide creative 2d level seek love life miss husky know <UNK> greatest magician alive pursue love even change gravity fascinating level kind intriguing item meme bring gaming experience never seen no life limit multiple creative little sexy jazz combined undying love <UNK> can't stop start <UNK> falling love help obstacle ahead <EOS>,action,other,0.7076376080513,0,action|adventure|simulation,adventure|other
<SOS> indie developer level studio level studio honored thankful valve friend effort getting first curse nordic cove greenlight process originally released nonsteam version around april 2013 please note second boo bunny plague already received greenlight <UNK> steam currently hard work third gamestory started nordic cove small hamlet fictional state know today new york called new <UNK> early ad year flourished fur trade bacon cheeseburger also home <UNK> <UNK> <UNK> <UNK> viking warlord <UNK> te,action,action,0.9358059167861938,1,action|adventure,action
<SOS> welcome duck force <UNK> amazing adventure rough stone age bunny people rule maniacal leader strives absolute <UNK> skill epic air battle show crazy bunny drake <UNK> varied level must stronger faster skilled insidious <UNK> dry desert rocky canyon full challenge evolve lame duck majestic flight <UNK> end climate zone powerful bos waiting youwill victorious end duck force count <EOS>,action,adventure,0.8617772459983826,0,action|adventure|simulation,action|adventure
<SOS> let kid 4 year older join <UNK> amazing trip interactive summer adventurethe child help <UNK> prepare trip beach summer <UNK> landed tropical island quickly learn mysterious pirate cat soon take part exciting treasure <UNK> <UNK> 2016 award outstanding children's software munich <UNK> qualified funding state <UNK> film fund <UNK> main <UNK> summer vacation holiday beach well pirate <UNK> violence <UNK> chapter creative <UNK> enchanting tale written fun rhyming style similar nursery <UNK> a,adventure,other,0.7466326951980591,0,adventure,other
<SOS> time epic battle save parent cally's parent abducted archenemy herbert taken control cave perform evil experiment join cally friend actionpacked run gun platformer conquering insane boss exploring find secret levelling everything use weapon level evolve ultimate form unlock new character ability like triple jump dodge roll water wing use second playable character <UNK> unleash crazy awesome ninja move solve challenging puzzle importantly battle rescue parent <UNK> clutch bring end <UNK> ex,action,action,0.9611108303070068,1,action|adventure|rpg,action|adventure
<SOS> squadron sky guardian designed three stage different time period 1942 1981 2016 respectively combat flight simulator genre 1942 following invasion allied force iran world war ii ussr britain entered northern southern border iran respectively advanced country pilot duty defend border protect domestic facility support friendly force second stage <UNK> war invasion iraq iran 1984 lead number flight mission oppose enemy force advancing southern southwestern border country 2016 final stage numb,action,simulation,0.9586995840072632,0,action|simulation,simulation|strategy
<SOS> summer height correctional facility government using prison experiment inmate prison population pushed brink government pitting inmate apart psychological observation know prison experiment ticket home <UNK> warden line walking free never cost <UNK> prison experiment third person battle royale experience twist faced totally unique gaming experience designed separate strong <UNK> not offering fifty man free mode also offer different mode truly immersive playing experience want player get fu,action,action,0.7810348272323608,1,action|massively multiplayer|rpg|strategy|violent,action
<SOS> cat bar simulation gameyou acting white cat run bar 3 <UNK> timeyou make wine pick material <UNK> choose recall goddess <UNK> background story day <UNK> extra <UNK> meet familiar role <UNK> run <UNK> find strange <UNK> restart reinstall gamefeatures lovely character unique scene style time variation diverse scene wine <UNK> operation click left mouse button move press right mouse button rotate view slide mouse middle button zoom view <EOS>,strategy,simulation,0.7836335897445679,0,strategy,other|simulation
<SOS> merchant life trading strategy set troubled medieval kingdom <UNK> turn rickety wooden cart two horse coin thriving <UNK> <UNK> <UNK> sell good across array town city dynamic <UNK> mercenary hero help protect caravan travel <UNK> <UNK> trade cart horse improve speed carrying capacity <UNK> decision across wide variety randomised event choose adventure stylecommand mercenary protector turnbased battle wild animal hostile people <UNK> mission earn coin <UNK> useful skill leveling <UNK> reput,rpg,strategy,0.9687842726707458,0,rpg|strategy,simulation|strategy
<SOS> chess one world popular got even <UNK> chess grandmaster edition stunning celebration greatest strategy timethe pure chess grandmaster edition includes variety beautifully crafted exclusive chess set chess piece antique modern day there chess set setting suit everyones style features9 chess set created stunning detail <UNK> location beautifully <UNK> tutorial teach basic intermediate advanced chess <UNK> elo tournament rating ranking board <EOS>,simulation,strategy,0.9263506531715393,0,simulation|sports|strategy,simulation|strategy
<SOS> feeling lonely want meet new people well got something tank meet zombie tank get introduced wonderful world zombie unwind incredibly serious yet extremely satisfying arcade <UNK> horde <UNK> zombie spider amazing array ballistics non ballistic weapon <UNK> sense pride accomplishment unlocking arsenal perform achievement campaign arcade survival versus <UNK> getting bit dont worry also slaughter undead comfort armored vehicle running <UNK> insane exotic location including graveyard caribbea,action,action,0.9623587727546692,1,action,action
<SOS> manage aspect republic planned economy including mining resource manufacturing good construction investment citizen <UNK> industrial complex loading unloading station storage warehouse <UNK> infrastructure manage traffic including road railway sidewalk conveyor wiring pipeline wisely place connect factory house warehouse make efficient <UNK> build living area everything citizen may need live happy life playground cinema tavern <UNK> citizen mine get coal iron natural resource send field pi,simulation,strategy,0.9325759410858154,0,simulation|strategy,simulation|strategy
<SOS> set abandoned sawmill nestled high italian mountain anna challenge player uncover horrific clue use solve puzzle related character dark past player behavior not determine mental health main character also change location unveil new secret leading one eight possible <UNK> extended edition given overhaul based feedback thousand player original anna feature environment hour play puzzle additional gameplay feature enhanced graphic improved interface anna extended edition sure please fan psycho,adventure,adventure,0.8609604239463806,1,adventure,adventure
<SOS> congratulation friend graduating prestigious intergalactic time academy no time partying though first mission awaits <UNK> missing yes curious little being made energy power <UNK> nowhere <UNK> no wait faint trace signal brave enough rescue <UNK> unknown danger find <UNK> might equip spacetime machine new tech decide charge gadget combine ability discover best <UNK> cunning <UNK> cooperation survive never forget academy motto <UNK> <UNK> friend <UNK> die ifyou want 24 player play <UNK> get,action,action,0.825118362903595,1,action,action
<SOS> new best horror <UNK> awake darkness place not alone <UNK> say horror begin escape terrible death avoid <UNK> want dead maybe find must <UNK> graphics7 dangerous type <UNK> environmentkey gun <UNK> file reveal secret <UNK> push limit <UNK> horror find key maybe gun life open exit door <UNK> heart malady must not play horror <EOS>,action,adventure,0.8147042989730835,0,action|adventure|violent,action|adventure|gore|violent
<SOS> classic digital jigsaw puzzle anyone easily <UNK> digital jigsaw puzzle player plenty space able automatically save <UNK> progress timewhen completed puzzle view exquisite illustration timeyou generate custom puzzle using local <UNK> lot convenient function completing puzzle auto save functionthis aiming make relax cannot get relaxed try keyboard get <UNK> exquisite artwork relaxing music autosave function importing local image generate custom puzzle traditional jigsaw puzzle easily play <,other,other,0.9347828030586243,1,other,other
<SOS> click space miner take control mining company space big market lot customer therefore also lot <UNK> mine fast gameplay click fast get rich mine resource mouse fast buy new tool machine work earn money get rich mining keeping track high management expense dont forget renew mining license popular come late lose everything controlls mouse <UNK> device mine use build new tool tool buy new better drill get resource money faster buy drone let work buy mine get resource <EOS>,action,simulation,0.9518129229545593,0,action,simulation|strategy
<SOS> welcome world castle lord lady realm built castle dream battled bloodthirsty dragon engaged brutal treachery sent troop abroad war defended land marauding enemy still not happy maybe shouldnt poured hot oil <UNK> battle turnbased strategythe ability design fortress <EOS>,adventure,strategy,0.856484055519104,0,adventure|strategy,strategy
<SOS> go head head brand new massive quiz pc team former buzz developer youve never played anything like quiz time <UNK> <UNK> 25000 question make largest quiz ever <UNK> personal <UNK> <UNK> latest <UNK> witty devious shell pit friend family encourage put test play <UNK> playwith thousand category choose perfect age cartoon video sport history weve got <UNK> <UNK> 8 player simultaneously play together using smartphones take selfies hide answer share friend quiz time give whole new way <UNK> mod,strategy,other,0.6210706830024719,0,strategy,other
<SOS> <UNK> free arcade strategy set virtual reality one simple goal capture planet build ship destroy enemy player presented godlike perspective system planet planet player owns produce ship time using motion controller player direct fleet ship planet planet attempt capture many planet possible planet player owns ship player produce eventually player build fleet many hundred ship lead awesome massive space battle player challenged 7 ai character freeforall style also working hard capture planet,strategy,strategy,0.8222221732139587,1,strategy,strategy
<SOS> last title released tenth anniversary quotsamurai warriorsquot series quotsamurai warrior <UNK> last <UNK> ii appears playable character first time various personality age explored depth quotstory modequot focused individual character series favorite quotsurvival modequot return well powered previous iteration wellreceived element quotsamurai warrior <UNK> carried action balance cutscenes character development system significantly upgraded explore world quotsamurai warrior <UNK> anew whole,action,adventure,0.6265955567359924,0,action,adventure|rpg
<SOS> katy bob arrived home adventure made dad started planning new journey want go viking village park norway huh katy yearly restaurant village life isnt u bob especially since weve planning tour around asia age imagine well see great wall entire stronghold built protect tribal raid katy last tribe saw wall long born hg emperor china insight stop raid protect kingdom also settler youre dull bob let go singapore say best town live also handy well <UNK> beach id want drink coffee rom remember be,strategy,adventure,0.7587899565696716,0,strategy,adventure
<SOS> power war first men firstperson multiplayer create offer unique experience panoramic shooter continue evolution character human special power <UNK> skill hardly <UNK> skill associated various weapon not less punch allow player move freely within map standing <UNK> lying floor two mode individual experience team experience deathmatch team deathmatch team team mode <UNK> e <UNK> skill power different <UNK> color player series weapon use like prefers weapon assault weapon shotgun sniper subma,action,action,0.9737215042114258,1,action|massively multiplayer|violent,action|violent
<SOS> brief introduction music <UNK> soul <UNK> avg theme youth inspiration love feature exquisite picture engrossing love story <UNK> music attracted number demo player indulge also boast highlight performance <UNK> <UNK> production co ltd fascinating theme song superbly crafted produced teaming <UNK> japanese record company famous cartoon song production brief introduction story boasting rich music long history beautiful town <UNK> <UNK> song peace mind one day however uninvited guest break or,adventure,other,0.7135170102119446,0,adventure,other
<SOS> battle way wave zombie military command gang without heart ninja skilled ruthless <UNK> role alexia charlie two people special ability mission rescue <UNK> <UNK> unknown <UNK> rescue <UNK> must use unique move special combination motorcycle super power <UNK> fighter incredible martial skill mysterious power discover <UNK> <UNK> defeat powerful boss develops charlie alexia skill go <UNK> experiencefeatures thrilling shooter level amazing aerial combo fighting action packed level 5 unique bo,action,action,0.9659050107002258,1,action|adventure,action
<SOS> dark night elusive figure break royal menagerie steal four magic animal childhood companion dearest friend save take journey discover dark minotaur threatens magical world save time feature beautiful art style find stolen animal fantastical hidden object scene challenging minigames special collector's edition release full exclusive extra wont find standard version collector edition includes bonus gameplay downloadable music track stunning wallpaper screensaver integrated strategy guide <EO,adventure,adventure,0.9135897755622864,1,adventure,adventure
<SOS> shoot voxel zombie vr utilize arsenal weapon eliminate approaching <UNK> zombie fooled cute appearance resilient zombie helicopter huge boss closing seal doom survive <UNK> horde <UNK> <UNK> weapon disposal like minigun uzi sniper rifle assault rifle rocket launcher plethora <UNK> four stage varying difficulty city desert base <UNK> giant zombie helicopter <UNK> unlimited amount bloodthirsty zombie endless <UNK> highest ranking voxel zombie killer global leaderboards first play try tutoria,action,action,0.9865966439247131,1,action,action|gore|violent
<SOS> mindless monster roam depth undercity hostile sprawling interconnected <UNK> <UNK> skeleton comprised odd assortment bone unique awakening found sense <UNK> hostile world filled monstrous being <UNK> know purpose defeat three beast seal fail opening way surface freedom explore power <UNK> retro displaced <UNK> <UNK> <UNK> environmenta simple ingame map great course correcting without spoiling adventure <UNK> dark minimalist storyline told word memorable set <UNK> content extend <UNK> gameb,action,adventure,0.8953058123588562,0,action|adventure,adventure
<SOS> audio arena player versus music audio arena single player arena gameplay generated music arena stretch 360 degree around enemy get spawned beat music dodge enemy using gaze motion control powerups placed arena kill foe picking beat music increase sync bonus higher score end song score recorded make far <EOS>,action,other,0.7533041834831238,0,action,action|other
<SOS> surf <UNK> fusion neon blue pink 80 technological marvel future new extreme sport emerged arc <UNK> friend online opponent riding rail immersive virtual reality track maximize style point set period time <UNK> become superstar next generation athlete master arc board hoverboard allows perfect control high <UNK> ready surf spark arc <UNK> arc board equipment needed perform extreme sport arc surfer arc board next generation skateboard snowboard surfboard activated time reach speed 90 mph arc,action,sports,0.8119280338287354,0,action|racing|sports,action|sports
<SOS> <UNK> <UNK> gamewelcome world <UNK> task deliver <UNK> <UNK> achieve use mine <UNK> offered several option passing levelchoose one <UNK> tunnel hill flight labyrinth much moreyou need repeat explosion complete <UNK> level not let get bored <EOS>,strategy,simulation,0.5352368950843811,0,strategy,other|simulation
<SOS> line loop logic puzzle relaxing challenging logic try form single continuous loop solve puzzle number puzzle clue help show loop must go solve <UNK> number clue loop thousand unique logic <UNK> unique puzzle <UNK> difficulty curve satisfying <UNK> system help get <UNK> achievementsa simple serene visual <UNK> dynamic background <UNK> 16 language <EOS>,other,other,0.9448937773704529,1,other,other
<SOS> dog jam card simulates <UNK> <UNK> development play corgi bacon participates jam <UNK> extreme development <UNK> need build deck face <UNK> unique theme deploy complete conception get better result experience get card qualified annual dog jam invitational tournament achieving excellent result first seven <UNK> conception played player conception different characteristic implement many conception possible make work better conception not implemented time become vulnerability affect final gra,strategy,strategy,0.8994457721710205,1,strategy,simulation|strategy
<SOS> <UNK> saga mmorpg try stand crowd offering compelling storytelling surrounded massive mathematical set rule define world hero evolve could said borrows element oldtime mud strategy even tabletop <UNK> expect <UNK> based use system based hero tool companion location magic calculate capability execute <UNK> understand progress <UNK> old school style text main medium <UNK> complex skill distribution mechanic material final <UNK> online since 2012 year content available right <UNK> play much l,massively multiplayer,rpg,0.9624240398406982,0,massively multiplayer|rpg|strategy,massively multiplayer|rpg
<SOS> sun set peggle institute bouncy delight begun join peggle master dreamtime adventure alter ego <UNK> action stay late aim shoot clear orange peg bask extreme fever glory silver moon put peggle skill ultimate test challenge mode master fevered action play heart's content duel mode quick play plus stock trophy room revel clickable replay even <UNK> joy explore 60 level adventure mode meet new peggle master learn new magic power test skill 60 challenge unlock duel mode compete friend computer,other,action,0.8198426365852356,0,other,action|adventure
<SOS> moscow somewhere near future city perhaps earth's surface turned radioactive ash survivor living savage lifestyle kill rob eat rape sometimes time decided could not exist condition began live ground underground people referred one time changed time make journey big world biggest problem people surface not know existence heard underground people consider rumor fiction objective prove indeed exist also possess ability adapt extreme condition wild radioactive desert moreover responsible <UNK>,adventure,adventure,0.7900123000144958,1,adventure,adventure
<SOS> yet move puzzleplatformer set unique world made ripped paper within <UNK> jump run last certainly not least rotate world learn apply physical consequence rotation master many tricky situation may encounter play race clock different level competing previous <UNK> time run recorded quotghostquot submitted along time global high score online download users' ghost compete friend stranger around world see found fastest route following acclaim previously awarded prototype yet move present full v,action,racing,0.6873352527618408,0,action,action|adventure|racing
<SOS> <UNK> restaurant kitchen rescue precious baby egg clutch evil hungry <UNK> ityou power <UNK> <UNK> <UNK> <UNK> jump way four stage filled maddening deadly trap not life line drop egg shatter bit along hope dream motherhood rethink way move safely navigate obstacle bring egg back home one <UNK> thing standing egg safety nest law physic skill ability every obstacle overcome time patience every obstacle opportunity improve skill <EOS>,action,action,0.8174907565116882,1,action,action
<SOS> year lord <UNK> first king scotland <UNK> <UNK> united land <UNK> scot form kingdom alba 400 year later edward also known <UNK> <UNK> engulfed land great feud not long edward controlled scotland scot led william wallace robert bruce left fight seems futile war freedom time legend <UNK> topic ist scottish battle freedom english <UNK> took place william <UNK> time mass atmosphere <UNK> detailed graphic well extensive system battle economy stamp feature like changing season mission building c,strategy,strategy,0.9528596997261047,1,strategy,strategy
<SOS> amazing movie theater watch movie <UNK> big screen 3d environment high quality texture lighting effect 360 spatialized sound seat change social emoji chat fun interaction friend premium incredible new scenery fit content romantic beach moonlight 60 drivein scary haunted <UNK> content hd trailer 2d3d movie 360 video local video <EOS>,other,other,0.6497499346733093,1,other,other|simulation
<SOS> pillage appetite murder killing sport reaping organ reward drop player city three thing small knife large weapon desire take kidney every human sight perfect every player played casually strategically depending player want every play style <UNK> <UNK> swipe sword every thrust knife creates complex series response complicated ai citizen tell police see commit crime police act information provide gang leave player alone not messed attack player gang stimulated get deeper past <UNK> <UNK> eve,action,action,0.9639649391174316,1,action,action
<SOS> made single developer <UNK> base building create manage energy network level provides interesting new spin core mechanic keep toe encouraging adaptation creativity <UNK> simple design accessible providing depth seek 10 level hard version level <EOS>,action,other,0.8522323966026306,0,action|strategy,other
<SOS> 2015 brought u <UNK> handheld retro gaming console following release series much loved team arg came platform preserve content proud present <UNK> time capsule 3 best <UNK> shadow runner virus <UNK> 3 highest rated <UNK> <UNK> shadow runner virus <UNK> infinite runner top shooter style gameplay original sound auto save support virus <UNK> select <UNK> menu configurable screen resolution choice background <UNK> multi platform support window <UNK> tough life living sea nina thing become incr,other,action,0.854636013507843,0,other,action|adventure
<SOS> <UNK> epic oldschool fantasy rpg combine tactical turnbased combat freedom huge <UNK> open world create customize party four choosing seven race nine class fifteen skill setting explore fully interactive continent <UNK> explore dungeon get thrown jail discover hidden passageway <UNK> home read book create potion become infamous <UNK> embark journey sea discover uncharted island persuade npc bidding <UNK> no play style limit featurescreate fully customize party four choosing 7 race 9 class ,adventure,rpg,0.9947260022163391,0,adventure|rpg|strategy,adventure|rpg|strategy
